"SKU","Price","Date"
1,177.64,"2010-01-24"
2,55.5,"2009-07-18"
3,84.37,"2010-01-24"
2,54.91,"2010-01-24"
2,54.6,"2010-01-24"
1,139.3,"2009-07-18"
1,169.92,"2010-01-24"
2,58,"2009-07-18"
1,169.96,"2010-01-24"
2,54.99,"2009-07-19"
2,49.85,"2010-01-24"
1,154.1,"2009-07-19"
3,109.58,"2009-07-19"
2,57.96,"2009-07-19"
3,109.71,"2010-01-24"
2,52.02,"2010-01-24"
3,115.98,"2009-07-19"
2,55.59,"2009-07-19"
1,116.43,"2009-07-19"
2,54.99,"2009-07-19"
2,54.99,"2009-07-19"
3,109.58,"2009-07-19"
1,139.3,"2009-07-19"
2,55.5,"2009-07-19"
2,56,"2010-01-25"
1,177.64,"2010-01-25"
3,84.37,"2010-01-25"
2,54.91,"2010-01-25"
2,56,"2010-01-25"
2,54.6,"2010-01-25"
1,169.4,"2010-01-25"
1,169.4,"2010-01-25"
1,154.1,"2009-07-20"
3,109.58,"2009-07-20"
2,57.96,"2009-07-20"
3,109.71,"2010-01-25"
2,54.59,"2010-01-25"
2,58,"2009-07-19"
3,115.98,"2009-07-20"
2,54.99,"2009-07-20"
2,55.59,"2009-07-20"
1,116.43,"2009-07-20"
2,54.99,"2009-07-20"
3,109.58,"2009-07-20"
2,55.5,"2009-07-20"
1,139.3,"2009-07-20"
2,58,"2009-07-20"
2,52.97,"2010-01-26"
2,52.97,"2010-01-26"
2,54.6,"2010-01-26"
1,168.92,"2010-01-26"
3,84.37,"2010-01-26"
1,168.96,"2010-01-26"
2,54.91,"2010-01-26"
3,109.58,"2009-07-21"
2,57.96,"2009-07-21"
2,55.5,"2009-07-21"
3,109.58,"2009-07-21"
3,115.98,"2009-07-21"
2,55.59,"2009-07-21"
1,116.43,"2009-07-21"
2,55.5,"2009-07-21"
2,58,"2009-07-21"
2,55.5,"2009-07-21"
3,109.71,"2010-01-26"
2,52.96,"2010-01-26"
1,167.5,"2010-01-27"
3,84.37,"2010-01-27"
2,54.91,"2010-01-27"
2,54.99,"2010-01-27"
1,149.95,"2010-01-27"
2,50.73,"2010-01-27"
2,54.6,"2010-01-27"
1,149.96,"2010-01-27"
1,165.15,"2010-01-27"
1,139.3,"2009-07-21"
3,109.58,"2009-07-22"
3,109.71,"2010-01-27"
2,49.99,"2010-01-27"
3,115.98,"2009-07-22"
2,55.59,"2009-07-22"
2,57.96,"2009-07-22"
3,109.58,"2009-07-22"
2,55.5,"2009-07-22"
2,55.5,"2009-07-22"
1,139.3,"2009-07-22"
1,167.5,"2010-01-28"
2,54.91,"2010-01-28"
2,54.94,"2010-01-28"
2,50.7,"2010-01-28"
2,54.6,"2010-01-28"
1,162.46,"2010-01-28"
1,165.15,"2010-01-28"
2,56,"2010-01-28"
1,148.29,"2010-01-28"
3,109.71,"2010-01-28"
2,49.95,"2010-01-28"
2,58,"2009-07-22"
2,54.6,"2010-01-29"
3,115.98,"2009-07-24"
3,109.58,"2009-07-24"
2,57.96,"2009-07-24"
1,148.32,"2010-01-28"
1,167.5,"2010-01-29"
3,84.37,"2010-01-29"
2,55.59,"2009-07-24"
2,54.77,"2010-01-29"
1,148.28,"2010-01-29"
2,55.5,"2009-07-24"
1,165.15,"2010-01-29"
2,54.91,"2010-01-29"
3,109.58,"2009-07-24"
2,49.85,"2010-01-29"
3,109.71,"2010-01-29"
2,58,"2009-07-24"
1,139.3,"2009-07-24"
3,109.58,"2009-07-25"
2,57.96,"2009-07-25"
3,115.98,"2009-07-25"
2,55.59,"2009-07-25"
2,44.99,"2010-01-29"
2,55.5,"2009-07-25"
2,54.6,"2010-01-30"
1,147.86,"2010-01-30"
2,55,"2010-01-30"
2,54.77,"2010-01-30"
2,58,"2009-07-25"
3,109.58,"2009-07-25"
1,148.32,"2010-01-29"
3,84.37,"2010-01-30"
2,54.91,"2010-01-30"
1,147.9,"2010-01-30"
1,147.89,"2010-01-30"
1,148.32,"2010-01-30"
1,147.9,"2010-01-30"
1,139.3,"2009-07-25"
3,109.58,"2009-07-26"
2,57.96,"2009-07-26"
2,58,"2009-07-26"
3,115.98,"2009-07-26"
2,55.59,"2009-07-26"
3,109.71,"2010-01-30"
2,45.44,"2010-01-30"
3,109.58,"2009-07-26"
2,55.5,"2009-07-26"
2,49.85,"2010-01-30"
3,84.37,"2010-01-31"
1,148.32,"2010-01-31"
1,147.33,"2010-01-31"
3,109.71,"2010-01-31"
2,45.44,"2010-01-31"
1,147.3,"2010-01-31"
1,165.15,"2010-01-31"
1,139.3,"2009-07-26"
3,109.58,"2009-07-27"
1,147.3,"2010-01-31"
2,57.96,"2009-07-27"
2,49.85,"2010-01-31"
3,104.08,"2010-02-01"
3,115.98,"2009-07-27"
3,109.58,"2009-07-27"
2,58,"2009-07-27"
2,55.5,"2009-07-27"
1,146.75,"2010-02-01"
3,84.37,"2010-02-01"
1,165.15,"2010-02-01"
1,146.76,"2010-02-01"
1,146.77,"2010-02-01"
1,148.32,"2010-02-01"
1,139.3,"2009-07-27"
3,109.58,"2009-07-28"
2,57.96,"2009-07-28"
3,115.98,"2009-07-28"
3,109.71,"2010-02-01"
2,45.44,"2010-02-01"
2,58,"2009-07-28"
3,104.08,"2010-02-02"
3,109.58,"2009-07-28"
1,139.3,"2009-07-28"
3,84.37,"2010-02-02"
1,146.53,"2010-02-02"
2,49.85,"2010-02-01"
1,146.46,"2010-02-02"
1,165.15,"2010-02-02"
1,146.5,"2010-02-02"
1,148.32,"2010-02-02"
3,109.58,"2009-07-29"
3,109.71,"2010-02-02"
2,45.44,"2010-02-02"
3,115.98,"2009-07-29"
2,58,"2009-07-29"
3,109.58,"2009-07-29"
3,84.37,"2010-02-03"
2,52.71,"2010-02-03"
2,49.81,"2010-02-03"
2,49.85,"2010-02-02"
2,54.6,"2010-02-03"
1,147.76,"2010-02-03"
1,165.15,"2010-02-03"
3,109.71,"2010-02-03"
1,147.79,"2010-02-03"
3,104.08,"2010-02-03"
3,84.37,"2010-02-03"
1,148.32,"2010-02-03"
3,109.58,"2009-07-30"
3,109.71,"2010-02-03"
3,115.98,"2009-07-30"
3,109.58,"2009-07-30"
1,147.45,"2010-02-04"
2,54.6,"2010-02-04"
1,147.42,"2010-02-04"
3,84.2,"2010-02-04"
1,165.15,"2010-02-04"
3,84.37,"2010-02-04"
2,52.71,"2010-02-04"
1,148.32,"2010-02-04"
3,109.58,"2009-07-31"
2,58,"2009-07-30"
1,147.46,"2010-02-04"
3,88.16,"2010-02-04"
3,115.98,"2009-07-31"
3,109.58,"2009-07-31"
2,58,"2009-07-31"
2,67.95,"2009-07-31"
2,54.6,"2010-02-05"
1,144.75,"2010-02-05"
3,84.37,"2010-02-05"
2,52.71,"2010-02-05"
3,84.1,"2010-02-05"
1,144.73,"2010-02-05"
2,58.89,"2009-08-01"
3,109.58,"2009-08-01"
1,144.73,"2010-02-05"
2,52,"2010-02-05"
1,144.73,"2010-02-05"
2,61.32,"2009-08-01"
3,115.98,"2009-08-01"
3,109.58,"2009-08-01"
3,88.09,"2010-02-05"
2,61.25,"2009-08-01"
1,144.61,"2010-02-06"
1,133.84,"2010-02-06"
1,148.32,"2010-02-05"
3,84.05,"2010-02-06"
1,133.88,"2010-02-06"
3,84.37,"2010-02-06"
1,133.87,"2010-02-06"
1,144.61,"2010-02-06"
1,147.37,"2009-08-01"
2,52.71,"2010-02-06"
3,109.58,"2009-08-02"
2,61.32,"2009-08-02"
3,109.58,"2009-08-02"
3,88.04,"2010-02-06"
2,52,"2010-02-06"
3,115.98,"2009-08-02"
2,67.95,"2009-08-02"
1,134,"2010-02-06"
3,84.37,"2010-02-07"
2,52.71,"2010-02-07"
1,133.56,"2010-02-07"
2,54.6,"2010-02-07"
1,133.32,"2010-02-07"
1,133.88,"2010-02-06"
3,83.93,"2010-02-07"
1,133.33,"2010-02-07"
1,133.56,"2010-02-07"
1,133.36,"2010-02-07"
1,147.37,"2009-08-02"
3,109.58,"2009-08-03"
2,61.32,"2009-08-03"
3,87.88,"2010-02-07"
2,61.25,"2009-08-02"
3,115.98,"2009-08-03"
3,109.58,"2009-08-03"
2,67.95,"2009-08-03"
2,61.25,"2009-08-03"
2,52,"2010-02-07"
1,133.33,"2010-02-07"
1,123.99,"2010-02-08"
1,124,"2010-02-08"
1,133,"2010-02-08"
3,81.25,"2010-02-08"
1,124,"2010-02-08"
1,134,"2010-02-07"
3,84.37,"2010-02-08"
2,52.71,"2010-02-08"
1,124,"2010-02-08"
3,109.58,"2009-08-04"
2,61.32,"2009-08-04"
2,52,"2010-02-08"
1,124,"2010-02-08"
3,85.21,"2010-02-08"
2,67.95,"2009-08-04"
3,109.58,"2009-08-04"
2,61.25,"2009-08-04"
1,124,"2010-02-09"
1,133.96,"2010-02-09"
3,81.25,"2010-02-09"
1,123.82,"2010-02-09"
1,124,"2010-02-09"
3,84.37,"2010-02-09"
2,52.71,"2010-02-09"
3,109.58,"2009-08-05"
1,123.81,"2010-02-09"
2,52,"2010-02-09"
1,123.82,"2010-02-09"
2,61.32,"2009-08-05"
3,109.58,"2009-08-05"
2,67.95,"2009-08-05"
3,85.21,"2010-02-09"
1,134,"2010-02-09"
1,147.4,"2010-02-10"
3,109.58,"2009-08-06"
1,115.23,"2010-02-10"
3,84.37,"2010-02-10"
2,61.32,"2009-08-06"
2,67.95,"2009-08-06"
1,133.96,"2010-02-10"
2,61.25,"2009-08-05"
3,109.58,"2009-08-06"
3,81.25,"2010-02-10"
1,117.57,"2010-02-10"
2,50.2,"2010-02-10"
1,115.23,"2010-02-10"
2,52,"2010-02-10"
2,61.25,"2009-08-06"
3,109.58,"2009-08-07"
2,59.22,"2009-08-07"
2,67.95,"2009-08-07"
3,85.22,"2010-02-10"
2,61.25,"2009-08-07"
1,114.93,"2010-02-10"
2,60.48,"2009-03-06"
1,134,"2010-02-10"
1,147.4,"2010-02-11"
3,84.37,"2010-02-11"
1,115.23,"2010-02-11"
1,133.96,"2010-02-11"
3,81.25,"2010-02-11"
1,117.57,"2010-02-11"
1,115.23,"2010-02-11"
3,85.22,"2010-02-11"
2,50.2,"2010-02-11"
2,52,"2010-02-11"
1,114.93,"2010-02-11"
3,109.58,"2009-08-07"
3,109.58,"2009-08-08"
2,61.25,"2009-08-08"
2,67.95,"2009-08-08"
2,59.22,"2009-08-08"
3,109.58,"2009-08-08"
1,142.33,"2009-08-08"
2,60.48,"2009-03-07"
1,114.99,"2010-02-12"
3,109.58,"2009-08-09"
2,59.22,"2009-08-09"
1,134,"2010-02-11"
1,147.4,"2010-02-12"
1,133.96,"2010-02-12"
3,81.25,"2010-02-12"
1,117.57,"2010-02-12"
1,114.96,"2010-02-12"
1,114.99,"2010-02-12"
3,84.37,"2010-02-12"
2,50.2,"2010-02-12"
3,85.22,"2010-02-12"
2,60.48,"2009-03-08"
3,109.58,"2009-08-09"
1,142.33,"2009-08-09"
3,109.58,"2009-08-10"
2,59.22,"2009-08-10"
2,61.25,"2009-08-09"
2,67.95,"2009-08-09"
2,67.95,"2009-08-10"
1,114.97,"2010-02-13"
1,133.96,"2010-02-13"
3,81.25,"2010-02-13"
1,114.98,"2010-02-13"
1,134,"2010-02-12"
1,147.4,"2010-02-13"
3,84.37,"2010-02-13"
3,81.23,"2010-02-13"
2,49.87,"2010-02-13"
2,60.48,"2009-03-09"
3,109.58,"2009-08-10"
1,114.98,"2010-02-13"
2,59.22,"2009-08-11"
2,61.25,"2009-08-10"
2,67.95,"2009-08-11"
3,109.4,"2009-08-11"
3,85.22,"2010-02-13"
2,61.25,"2009-08-11"
2,60.48,"2009-03-10"
1,134,"2010-02-13"
1,114.98,"2010-02-14"
1,133.96,"2010-02-14"
3,81.25,"2010-02-14"
1,114.98,"2010-02-14"
1,147.4,"2010-02-14"
3,84.37,"2010-02-14"
3,81.23,"2010-02-14"
2,49.73,"2010-02-14"
2,72.57,"2009-08-12"
2,59.22,"2009-08-12"
1,114.97,"2010-02-14"
3,108.09,"2009-08-12"
2,67.95,"2009-08-12"
2,61.25,"2009-08-12"
2,57.96,"2009-03-12"
1,114.97,"2010-02-15"
3,85.22,"2010-02-14"
1,134,"2010-02-14"
1,133.96,"2010-02-15"
2,59.22,"2009-08-13"
3,81.25,"2010-02-15"
1,114.97,"2010-02-14"
2,72.57,"2009-08-13"
1,117.57,"2010-02-15"
1,114.98,"2010-02-15"
2,67.95,"2009-08-13"
2,61.25,"2009-08-13"
3,84.37,"2010-02-15"
3,81.23,"2010-02-15"
2,47.86,"2010-02-15"
1,114.97,"2010-02-15"
1,114.98,"2010-02-15"
3,107.87,"2009-08-13"
2,57.96,"2009-03-13"
1,113.28,"2010-02-16"
1,133.96,"2010-02-16"
2,57.96,"2009-03-14"
1,134,"2010-02-15"
1,147.4,"2010-02-16"
3,84.37,"2010-02-16"
3,81.23,"2010-02-16"
3,85.22,"2010-02-15"
2,59.22,"2009-08-14"
3,103.23,"2009-08-14"
2,61.25,"2009-08-14"
2,67.95,"2009-08-14"
2,47.86,"2010-02-16"
3,81.25,"2010-02-16"
1,117.57,"2010-02-16"
1,113.28,"2010-02-16"
1,113.28,"2010-02-16"
2,74.25,"2009-08-15"
2,73.78,"2009-08-15"
1,113.25,"2010-02-16"
3,85.22,"2010-02-16"
1,113.28,"2010-02-17"
1,133.96,"2010-02-17"
3,81.25,"2010-02-17"
1,144.96,"2010-02-17"
1,134,"2010-02-16"
1,147.4,"2010-02-17"
1,117.57,"2010-02-17"
1,113.28,"2010-02-17"
2,57.96,"2009-03-15"
3,84.37,"2010-02-17"
3,81.23,"2010-02-17"
2,67.95,"2009-08-15"
2,47.86,"2010-02-17"
3,102.09,"2009-08-15"
2,57.96,"2009-03-16"
2,61.25,"2009-08-15"
3,85.22,"2010-02-17"
1,113.28,"2010-02-17"
1,134,"2010-02-17"
1,113.09,"2010-02-17"
1,147.4,"2010-02-18"
3,84.37,"2010-02-18"
3,81.23,"2010-02-18"
2,57.96,"2009-03-18"
1,113.04,"2010-02-18"
2,43,"2010-06-23"
3,85,"2010-06-23"
2,74.25,"2009-08-16"
1,133.96,"2010-02-18"
3,81.25,"2010-02-18"
1,141.37,"2010-02-18"
1,117.57,"2010-02-18"
1,113.04,"2010-02-18"
2,47.86,"2010-02-18"
2,45,"2010-06-23"
1,113.04,"2010-02-18"
1,147.95,"2010-06-23"
3,94.72,"2010-06-23"
3,80,"2010-06-23"
1,113.02,"2010-02-18"
2,44.99,"2010-06-23"
1,146.2,"2010-06-23"
2,42.83,"2010-06-23"
2,42.83,"2010-06-23"
2,45.95,"2010-02-18"
1,134,"2010-02-18"
1,147.4,"2010-02-19"
3,85.22,"2010-02-18"
2,73.78,"2009-08-16"
1,148.25,"2010-06-23"
3,80,"2010-06-23"
1,113.03,"2010-02-19"
1,133.96,"2010-02-19"
2,67.95,"2009-08-16"
3,81.25,"2010-02-19"
1,141.37,"2010-02-19"
1,117.57,"2010-02-19"
1,113.03,"2010-02-19"
2,57.96,"2009-03-19"
3,84.37,"2010-02-19"
3,81.23,"2010-02-19"
3,102.09,"2009-08-16"
2,43,"2010-06-24"
2,47.86,"2010-02-19"
3,85,"2010-06-24"
1,113.03,"2010-02-19"
2,45,"2010-06-24"
1,147.95,"2010-06-24"
3,94.72,"2010-06-24"
3,85.22,"2010-02-19"
1,148.25,"2010-06-24"
3,80,"2010-06-24"
2,44.99,"2010-06-24"
1,113.02,"2010-02-19"
2,42.65,"2010-06-24"
2,61.25,"2009-08-16"
2,42.65,"2010-06-24"
2,74.25,"2009-08-17"
1,146.2,"2010-06-24"
2,73.78,"2009-08-17"
2,67.95,"2009-08-17"
2,57.96,"2009-03-20"
3,102.09,"2009-08-17"
1,113.03,"2010-02-20"
2,61.25,"2009-08-17"
1,133.96,"2010-02-20"
3,81.25,"2010-02-20"
1,141.37,"2010-02-20"
1,117.57,"2010-02-20"
1,113.03,"2010-02-20"
1,113.03,"2010-02-20"
2,47.86,"2010-02-20"
2,45.9,"2010-02-19"
1,134,"2010-02-19"
1,147.4,"2010-02-20"
3,84.37,"2010-02-20"
3,81.25,"2010-02-20"
2,57.96,"2009-03-21"
1,113.02,"2010-02-20"
3,85.24,"2010-02-20"
2,43,"2010-06-25"
2,74.25,"2009-08-18"
2,45,"2010-06-25"
1,157.75,"2010-06-25"
3,94.72,"2010-06-25"
3,85,"2010-06-25"
2,73.78,"2009-08-18"
2,44.99,"2010-06-25"
2,42.65,"2010-06-25"
1,148.25,"2010-06-25"
3,80,"2010-06-25"
2,67.95,"2009-08-18"
1,157.78,"2010-06-25"
2,42.65,"2010-06-25"
1,146.2,"2010-06-25"
3,92.85,"2009-08-18"
1,113.03,"2010-02-21"
2,57.96,"2009-03-22"
2,45.9,"2010-02-20"
1,134,"2010-02-20"
1,147.4,"2010-02-21"
1,133.96,"2010-02-21"
2,47.86,"2010-02-21"
3,81.25,"2010-02-21"
1,141.37,"2010-02-21"
1,117.57,"2010-02-21"
1,113.03,"2010-02-21"
3,84.37,"2010-02-21"
3,81.25,"2010-02-21"
3,85.24,"2010-02-21"
1,113.02,"2010-02-21"
2,61.25,"2009-08-18"
1,113.03,"2010-02-21"
2,73.78,"2009-08-19"
2,74.25,"2009-08-19"
3,92.85,"2009-08-19"
3,85,"2010-06-26"
2,57.96,"2009-03-23"
2,43,"2010-06-26"
2,67.95,"2009-08-19"
2,45,"2010-06-26"
2,45.9,"2010-02-21"
1,148.25,"2010-06-26"
3,80,"2010-06-26"
2,44.99,"2010-06-26"
2,42.65,"2010-06-26"
1,157.75,"2010-06-26"
3,94.72,"2010-06-26"
2,42.65,"2010-06-26"
1,113.03,"2010-02-22"
1,133.96,"2010-02-22"
1,141.37,"2010-02-22"
1,117.57,"2010-02-22"
1,113.03,"2010-02-22"
2,74.34,"2009-08-20"
1,134,"2010-02-21"
1,147.4,"2010-02-22"
3,84.37,"2010-02-22"
3,84.37,"2010-02-22"
1,146.2,"2010-06-26"
2,47.86,"2010-02-22"
2,47.86,"2010-02-22"
2,61.25,"2009-08-19"
2,73.78,"2009-08-20"
2,61.25,"2009-08-20"
1,113.03,"2010-02-22"
3,84.37,"2010-02-22"
2,67.95,"2009-08-20"
3,88.36,"2010-02-22"
1,148.32,"2010-02-22"
2,45.86,"2010-02-22"
2,57.96,"2009-03-24"
3,85,"2010-06-27"
2,45,"2010-06-27"
2,74.25,"2009-08-21"
2,74.34,"2009-08-21"
3,94.72,"2010-06-27"
2,43,"2010-06-27"
2,74.34,"2009-08-20"
2,73.78,"2009-08-21"
2,44.99,"2010-06-27"
2,61.25,"2009-08-21"
2,67.95,"2009-08-21"
1,148.25,"2010-06-27"
3,80,"2010-06-27"
2,42.65,"2010-06-27"
1,134,"2010-02-22"
1,147.4,"2010-02-23"
3,84.37,"2010-02-23"
1,113.03,"2010-02-23"
1,133.96,"2010-02-23"
1,117.57,"2010-02-23"
1,113.03,"2010-02-23"
2,42.65,"2010-06-27"
2,57.96,"2009-03-25"
1,146.2,"2010-06-27"
2,47.86,"2010-02-23"
2,47.86,"2010-02-23"
1,113.03,"2010-02-23"
3,84.37,"2010-02-23"
2,67.95,"2009-08-22"
2,74.34,"2009-08-21"
1,148.32,"2010-02-23"
2,45.86,"2010-02-23"
2,74.25,"2009-08-22"
2,74.34,"2009-08-22"
3,85,"2010-06-28"
3,88.36,"2010-02-23"
1,134,"2010-02-23"
1,147.4,"2010-02-24"
1,148.25,"2010-06-28"
3,80,"2010-06-28"
2,43,"2010-06-28"
2,44.99,"2010-06-28"
2,45,"2010-06-28"
2,42.65,"2010-06-28"
3,84.37,"2010-02-24"
3,94.72,"2010-06-28"
1,133.96,"2010-02-24"
2,47.86,"2010-02-24"
1,165.15,"2010-02-24"
2,49.85,"2010-02-24"
2,52,"2010-02-24"
1,146.2,"2010-06-28"
1,118.88,"2010-02-24"
3,84.37,"2010-02-24"
2,42.65,"2010-06-28"
3,88.36,"2010-02-24"
2,74.34,"2009-08-23"
2,74.34,"2009-08-22"
2,79.35,"2009-08-23"
2,57.5,"2009-08-23"
1,133.96,"2010-02-25"
1,148.32,"2010-02-24"
2,45.86,"2010-02-24"
1,134,"2010-02-24"
1,147.4,"2010-02-25"
3,83.13,"2010-02-25"
2,74.34,"2009-08-23"
3,137.49,"2010-02-25"
2,49.85,"2010-02-25"
1,146.2,"2010-02-25"
2,57.96,"2009-03-28"
1,119.92,"2010-02-25"
3,83.13,"2010-02-25"
2,49.85,"2010-02-25"
3,87.12,"2010-02-25"
3,85,"2010-06-29"
2,45,"2010-06-29"
1,157.75,"2010-06-29"
2,74.34,"2009-08-24"
2,43,"2010-06-29"
2,44.99,"2010-06-29"
2,42.65,"2010-06-29"
1,148.25,"2010-06-29"
3,80,"2010-06-29"
2,63.27,"2009-08-24"
1,157.78,"2010-06-29"
3,92.46,"2010-06-29"
2,79.35,"2009-08-24"
1,146.2,"2010-06-29"
2,50.88,"2010-06-29"
2,38.7,"2010-06-29"
3,100.34,"2010-02-26"
2,45.86,"2010-02-25"
1,134,"2010-02-25"
1,147.4,"2010-02-26"
3,90.92,"2010-02-26"
2,57.96,"2009-03-29"
3,83.13,"2010-02-26"
2,49.85,"2010-02-26"
2,49.85,"2010-02-26"
1,133.96,"2010-02-26"
3,137.49,"2010-02-26"
2,74.34,"2009-08-24"
1,116.56,"2010-02-26"
2,74.34,"2009-08-25"
1,146.2,"2010-02-26"
2,45.81,"2010-02-26"
3,83.13,"2010-02-26"
2,63.27,"2009-08-25"
2,79.35,"2009-08-25"
3,87.12,"2010-02-26"
1,134,"2010-02-26"
1,147.4,"2010-02-27"
2,57.96,"2009-03-30"
3,90.92,"2010-02-27"
3,83.13,"2010-02-27"
2,49.85,"2010-02-27"
3,137.49,"2010-02-27"
1,133.96,"2010-02-27"
2,49.85,"2010-02-27"
2,57.96,"2009-03-31"
1,165.15,"2010-02-27"
3,85,"2010-06-30"
1,125,"2010-02-27"
2,74.34,"2009-08-25"
2,74.34,"2009-08-26"
3,83.13,"2010-02-27"
2,45,"2010-06-30"
2,43,"2010-06-30"
3,87.12,"2010-02-27"
2,45.81,"2010-02-27"
1,134,"2010-02-27"
1,147.4,"2010-02-28"
1,133.96,"2010-02-28"
3,92.46,"2010-06-30"
1,148.25,"2010-06-30"
3,80,"2010-06-30"
1,149.99,"2010-06-30"
1,148.33,"2010-06-30"
3,83.13,"2010-02-28"
2,44.99,"2010-06-30"
2,79.35,"2009-08-26"
2,50.88,"2010-06-30"
3,90.92,"2010-02-28"
1,146.2,"2010-06-30"
2,43,"2010-06-30"
1,126.74,"2010-02-28"
3,79.42,"2010-02-28"
2,51.24,"2010-02-28"
2,49.85,"2010-02-28"
3,83.41,"2010-02-28"
1,146.2,"2010-02-28"
2,45.81,"2010-02-28"
1,134,"2010-02-28"
2,74.34,"2009-08-27"
1,147.4,"2010-03-01"
3,83.13,"2010-03-01"
2,49.85,"2010-02-28"
2,57.96,"2009-04-01"
3,85,"2010-07-01"
2,74.34,"2009-08-26"
3,90.92,"2010-03-01"
2,45,"2010-07-01"
3,94.72,"2010-07-01"
2,79.35,"2009-08-27"
3,89.53,"2010-07-01"
2,44.99,"2010-07-01"
1,148.25,"2010-07-01"
3,80,"2010-07-01"
1,149.99,"2010-07-01"
1,148.33,"2010-07-01"
2,74.34,"2009-08-27"
1,146.2,"2010-07-01"
2,50.88,"2010-07-01"
2,44.99,"2010-07-01"
1,133.96,"2010-03-01"
1,126.57,"2010-03-01"
2,49.85,"2010-03-01"
1,158.91,"2010-03-01"
2,49.85,"2010-03-01"
3,79.4,"2010-03-01"
2,79.35,"2009-08-28"
2,57.96,"2009-04-02"
3,83.39,"2010-03-01"
1,487.72,"2009-08-28"
3,85,"2010-07-02"
2,45,"2010-07-02"
1,149.95,"2010-07-02"
3,94.72,"2010-07-02"
1,148.25,"2010-07-02"
3,80,"2010-07-02"
1,149.99,"2010-07-02"
2,44.99,"2010-07-02"
1,148.33,"2010-07-02"
1,141.38,"2010-07-02"
1,146.2,"2010-03-01"
2,45.81,"2010-03-01"
1,134,"2010-03-01"
1,147.4,"2010-03-02"
3,83.13,"2010-03-02"
1,133.96,"2010-03-02"
1,146.2,"2010-07-02"
2,44.99,"2010-07-02"
3,90.92,"2010-03-02"
2,49.85,"2010-03-02"
1,125.97,"2010-03-02"
3,79.32,"2010-03-02"
2,50.88,"2010-07-02"
3,83.31,"2010-03-02"
2,49.85,"2010-03-02"
1,158.91,"2010-03-02"
2,74.34,"2009-08-28"
2,74.33,"2009-08-28"
2,79.35,"2009-08-29"
2,44.99,"2010-07-03"
3,85,"2010-07-03"
2,57.96,"2009-04-03"
2,45,"2010-07-03"
1,149.95,"2010-07-03"
3,94.72,"2010-07-03"
1,146.2,"2010-03-02"
2,45.76,"2010-03-02"
1,134,"2010-03-02"
2,57.96,"2009-04-04"
1,148.25,"2010-07-03"
3,80,"2010-07-03"
1,148.33,"2010-07-03"
1,137.98,"2010-07-03"
1,147.4,"2010-03-03"
3,90.92,"2010-03-03"
1,133.96,"2010-03-03"
2,44.99,"2010-07-03"
1,123.64,"2010-03-03"
3,79.3,"2010-03-03"
3,83.13,"2010-03-03"
2,51.24,"2010-03-03"
1,146.2,"2010-07-03"
2,49.85,"2010-03-03"
2,50.88,"2010-07-03"
1,158.91,"2010-03-03"
2,49.85,"2010-03-03"
2,71.06,"2009-08-29"
2,79.35,"2009-08-30"
2,63.27,"2009-08-30"
2,57.96,"2009-04-05"
1,146.2,"2010-03-03"
2,45.76,"2010-03-03"
1,134,"2010-03-03"
3,83.28,"2010-03-03"
3,83.13,"2010-03-04"
3,85,"2010-07-04"
1,129.95,"2010-03-04"
3,90.92,"2010-03-04"
2,44.99,"2010-07-04"
2,49.85,"2010-03-04"
2,45,"2010-07-04"
1,149.95,"2010-07-04"
3,94.72,"2010-07-04"
2,49.85,"2010-03-04"
1,158.91,"2010-03-04"
2,79.35,"2009-08-31"
1,124.17,"2010-03-04"
2,63.27,"2009-08-31"
1,148.25,"2010-07-04"
3,80,"2010-07-04"
1,148.33,"2010-07-04"
3,83.15,"2010-03-04"
1,137.97,"2010-07-04"
1,146.2,"2010-07-04"
2,57.96,"2009-04-06"
2,44.99,"2010-07-04"
2,50.88,"2010-07-04"
2,63.27,"2009-09-01"
2,135.88,"2009-09-01"
3,90.92,"2010-03-05"
1,146.2,"2010-03-04"
2,45.65,"2010-03-04"
1,134,"2010-03-04"
2,79.35,"2009-09-01"
2,51.24,"2010-03-05"
1,129.95,"2010-03-05"
2,57.96,"2009-04-07"
1,158.91,"2010-03-05"
2,49.85,"2010-03-05"
1,118.65,"2010-03-05"
2,45,"2010-07-05"
1,149.85,"2010-07-05"
3,94.72,"2010-07-05"
1,146.2,"2010-03-05"
2,45.6,"2010-03-05"
3,85,"2010-07-05"
3,83.07,"2010-03-05"
1,148.25,"2010-07-05"
3,80,"2010-07-05"
1,148.33,"2010-07-05"
2,44.99,"2010-07-05"
2,44.99,"2010-07-05"
1,137.96,"2010-07-05"
2,50.88,"2010-07-05"
2,63.27,"2009-09-02"
1,146.2,"2010-07-05"
2,135.88,"2009-09-02"
2,79.35,"2009-09-02"
3,90.92,"2010-03-06"
2,57.96,"2009-04-08"
1,134,"2010-03-05"
3,83.13,"2010-03-06"
1,129.95,"2010-03-06"
1,113,"2010-03-06"
2,49.85,"2010-03-06"
2,51.24,"2010-03-06"
1,146.2,"2010-03-06"
3,103.5,"2010-07-05"
2,79.35,"2009-09-03"
3,83,"2010-03-06"
3,85,"2010-07-06"
2,57.96,"2009-04-09"
2,45,"2010-07-06"
1,149.85,"2010-07-06"
3,94.72,"2010-07-06"
2,44.99,"2010-07-06"
1,148.25,"2010-07-06"
3,80,"2010-07-06"
1,149.99,"2010-07-06"
1,136.99,"2010-07-06"
